"SourceFile","GPSLatitude","GPSLongitude","DateTimeOriginal","country"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_112614.jpg",38.284747,26.3739139722222,"2022:06:11 11:26:16","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_112708.jpg",38.284789,26.3742009722222,"2022:06:11 11:27:09","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_112912.jpg",38.285505,26.3745,"2022:06:11 11:29:13","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_112937.jpg",38.2856099722222,26.3745049722222,"2022:06:11 11:29:38","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_113011.jpg",38.2858329722222,26.374548,"2022:06:11 11:30:12","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_113034.jpg",38.2858879722222,26.374545,"2022:06:11 11:30:37","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_113201.jpg",38.286642,26.374669,"2022:06:11 11:32:02","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_113512.jpg",38.286234,26.374285,"2022:06:11 11:35:13","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_114718.jpg",38.284936,26.3758809722222,"2022:06:11 11:47:19","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_115047.jpg",38.2848919722222,26.376218,"2022:06:11 11:50:48","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120301.jpg",38.2850079722222,26.3763469722222,"2022:06:11 12:03:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120318.jpg",38.2848869722222,26.3764199722222,"2022:06:11 12:03:19","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120320.jpg",38.2849089722222,26.3764129722222,"2022:06:11 12:03:21","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120349.jpg",38.284973,26.3764719722222,"2022:06:11 12:03:52","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120443.jpg",38.2849069722222,26.376545,"2022:06:11 12:04:44","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120509.jpg",38.284925,26.3765789722222,"2022:06:11 12:05:10","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120545.jpg",38.284956,26.376504,"2022:06:11 12:05:46","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120602.jpg",38.2849549722222,26.37666,"2022:06:11 12:06:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120623.jpg",38.284953,26.3767609722222,"2022:06:11 12:06:24","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120708.jpg",38.284905,26.3768579722222,"2022:06:11 12:07:10","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120717.jpg",38.2849509722222,26.37686,"2022:06:11 12:07:19","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120727.jpg",38.284962,26.376857,"2022:06:11 12:07:28","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120807.jpg",38.2849769722222,26.376932,"2022:06:11 12:08:08","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120811.jpg",38.284976,26.3769339722222,"2022:06:11 12:08:12","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120815.jpg",38.2849739722222,26.376916,"2022:06:11 12:08:17","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_120837.jpg",38.284956,26.376871,"2022:06:11 12:08:38","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121008.jpg",38.2850439722222,26.3772249722222,"2022:06:11 12:10:09","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121036.jpg",38.2850779722222,26.3772739722222,"2022:06:11 12:10:37","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121133.jpg",38.2850899722222,26.377382,"2022:06:11 12:11:35","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121219.jpg",38.285113,26.377566,"2022:06:11 12:12:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121230.jpg",38.28511,26.377583,"2022:06:11 12:12:31","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121239.jpg",38.2850999722222,26.3776,"2022:06:11 12:12:40","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121323.jpg",38.2850699722222,26.3777769722222,"2022:06:11 12:13:25","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121351.jpg",38.2850839722222,26.3777979722222,"2022:06:11 12:13:53","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121405.jpg",38.285082,26.3777879722222,"2022:06:11 12:14:07","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121415.jpg",38.285102,26.3777989722222,"2022:06:11 12:14:17","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121424.jpg",38.285122,26.377811,"2022:06:11 12:14:26","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121446.jpg",38.2851009722222,26.3778049722222,"2022:06:11 12:14:48","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121528.jpg",38.2851489722222,26.378005,"2022:06:11 12:15:30","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121723.jpg",38.285201,26.378398,"2022:06:11 12:17:24","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121805.jpg",38.285251,26.3786549722222,"2022:06:11 12:18:07","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_121951.jpg",38.285341,26.37941,"2022:06:11 12:19:52","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_122004.jpg",38.2853479722222,26.379455,"2022:06:11 12:20:05","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_122135.jpg",38.285265,26.3796259722222,"2022:06:11 12:21:37","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_122332.jpg",38.2847209722222,26.379334,"2022:06:11 12:23:33","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_122650.jpg",38.2851149722222,26.3775399722222,"2022:06:11 12:26:52","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_122656.jpg",38.2851369722222,26.377568,"2022:06:11 12:26:57","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123134.jpg",38.2845399722222,26.3771729722222,"2022:06:11 12:31:35","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123240.jpg",38.284916,26.377123,"2022:06:11 12:32:41","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123308.jpg",38.2849259722222,26.3770379722222,"2022:06:11 12:33:09","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123332.jpg",38.2849829722222,26.3770789722222,"2022:06:11 12:33:33","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123418.jpg",38.2849229722222,26.376711,"2022:06:11 12:34:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123515.jpg",38.284972,26.3764089722222,"2022:06:11 12:35:16","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123529.jpg",38.2850589722222,26.3763919722222,"2022:06:11 12:35:30","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123631.jpg",38.285088,26.37639,"2022:06:11 12:36:32","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123642.jpg",38.285111,26.3763949722222,"2022:06:11 12:36:43","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123709.jpg",38.28526,26.3763649722222,"2022:06:11 12:37:10","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123737.jpg",38.285266,26.3763439722222,"2022:06:11 12:37:38","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123821.jpg",38.2854299722222,26.3763339722222,"2022:06:11 12:38:22","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123827.jpg",38.2854349722222,26.376324,"2022:06:11 12:38:28","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_123939.jpg",38.285125,26.376446,"2022:06:11 12:39:40","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124000.jpg",38.285062,26.376383,"2022:06:11 12:40:01","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124012.jpg",38.285057,26.3763879722222,"2022:06:11 12:40:12","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124141.jpg",38.2850019722222,26.3758529722222,"2022:06:11 12:41:42","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124157.jpg",38.2849429722222,26.3759399722222,"2022:06:11 12:41:57","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124219.jpg",38.284595,26.375917,"2022:06:11 12:42:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124254.jpg",38.284382,26.375961,"2022:06:11 12:42:56","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124335.jpg",38.284233,26.375941,"2022:06:11 12:43:36","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124453.jpg",38.2839889722222,26.3756669722222,"2022:06:11 12:44:55","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124826.jpg",38.28334,26.374586,"2022:06:11 12:48:27","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124913.jpg",38.28322,26.374161,"2022:06:11 12:49:14","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_124950.jpg",38.283194,26.3740859722222,"2022:06:11 12:49:51","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125043.jpg",38.2829839722222,26.3738649722222,"2022:06:11 12:50:44","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125106.jpg",38.282958,26.3738139722222,"2022:06:11 12:51:07","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125204.jpg",38.282772,26.373816,"2022:06:11 12:52:05","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125225.jpg",38.2826669722222,26.3737959722222,"2022:06:11 12:52:26","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125258.jpg",38.2825199722222,26.3736959722222,"2022:06:11 12:52:59","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125320.jpg",38.2825479722222,26.373521,"2022:06:11 12:53:21","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125424.jpg",38.2825139722222,26.373183,"2022:06:11 12:54:25","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125602.jpg",38.2823419722222,26.372492,"2022:06:11 12:56:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125719.jpg",38.2824839722222,26.3730079722222,"2022:06:11 12:57:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_125810.jpg",38.2825169722222,26.3735999722222,"2022:06:11 12:58:11","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_130534.jpg",38.284145,26.3750859722222,"2022:06:11 13:05:36","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_130714.jpg",38.2846369722222,26.37524,"2022:06:11 13:07:15","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_131140.jpg",38.2849999722222,26.3769279722222,"2022:06:11 13:11:41","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_132954.jpg",38.2849259722222,26.376843,"2022:06:11 13:29:56","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_133118.jpg",38.2849549722222,26.376974,"2022:06:11 13:31:19","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_144901.jpg",38.3200739722222,26.303307,"2022:06:11 14:49:04","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_145128.jpg",38.3205159722222,26.3029359722222,"2022:06:11 14:51:30","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_145143.jpg",38.320624,26.3030289722222,"2022:06:11 14:51:45","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_145256.jpg",38.3208479722222,26.3033819722222,"2022:06:11 14:52:59","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_145346.jpg",38.321013,26.303315,"2022:06:11 14:53:47","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_145601.jpg",38.32195,26.302752,"2022:06:11 14:56:02","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_145812.jpg",38.3222769722222,26.3023389722222,"2022:06:11 14:58:15","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_150024.jpg",38.3230339722222,26.3026,"2022:06:11 15:00:27","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_150031.jpg",38.323103,26.3025899722222,"2022:06:11 15:00:32","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_150041.jpg",38.3231269722222,26.3026049722222,"2022:06:11 15:00:42","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_150226.jpg",38.323121,26.303034,"2022:06:11 15:02:27","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_150727.jpg",38.323188,26.3037559722222,"2022:06:11 15:07:29","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_151037.jpg",38.3236229722222,26.3028219722222,"2022:06:11 15:10:38","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_151916.jpg",38.323335,26.304051,"2022:06:11 15:19:17","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_152010.jpg",38.3232959722222,26.304054,"2022:06:11 15:20:13","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_152050.jpg",38.3232819722222,26.3041109722222,"2022:06:11 15:20:51","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_152205.jpg",38.323461,26.3040969722222,"2022:06:11 15:22:07","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_152913.jpg",38.3238419722222,26.3031229722222,"2022:06:11 15:29:14","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_153052.jpg",38.3236249722222,26.303256,"2022:06:11 15:30:53","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_160616.jpg",38.290917,26.281544,"2022:06:11 16:06:18","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_163257.jpg",38.239688,26.3192979722222,"2022:06:11 16:32:57","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_163546.jpg",38.2356029722222,26.327539,"2022:06:11 16:35:47","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_170318.jpg",38.2296019722222,26.342749,"2022:06:11 17:03:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_170400.jpg",38.22961,26.3429879722222,"2022:06:11 17:04:02","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_170605.jpg",38.2296079722222,26.343208,"2022:06:11 17:06:07","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_170619.jpg",38.229613,26.343202,"2022:06:11 17:06:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_171242.jpg",38.22919,26.3433939722222,"2022:06:11 17:12:44","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_171419.jpg",38.229193,26.3433799722222,"2022:06:11 17:14:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_171519.jpg",38.229201,26.3433719722222,"2022:06:11 17:15:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_193827.jpg",37.9506259722222,27.36766,"2022:06:11 19:38:30","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194004.jpg",37.9506569722222,27.367784,"2022:06:11 19:40:05","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194024.jpg",37.9506629722222,27.367774,"2022:06:11 19:40:25","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194233.jpg",37.9507369722222,27.3677869722222,"2022:06:11 19:42:35","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194248.jpg",37.950732,27.367771,"2022:06:11 19:42:49","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194300.jpg",37.950704,27.367719,"2022:06:11 19:43:00","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194306.jpg",37.9506799722222,27.367691,"2022:06:11 19:43:07","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194331.jpg",37.950699,27.36773,"2022:06:11 19:43:34","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194514.jpg",37.950845,27.3677969722222,"2022:06:11 19:45:15","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194802.jpg",37.9507619722222,27.367764,"2022:06:11 19:48:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_194811.jpg",37.950769,27.367768,"2022:06:11 19:48:12","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_200501.jpg",37.951303,27.3680559722222,"2022:06:11 20:05:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220611_205452.jpg",37.9494129722222,27.3707369722222,"2022:06:11 20:54:54","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_092803.jpg",37.950659,27.3677859722222,"2022:06:12 09:28:06","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_092822.jpg",37.950594,27.3677589722222,"2022:06:12 09:28:23","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_092832.jpg",37.9504939722222,27.36701,"2022:06:12 09:28:33","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_113030.jpg",37.9389899722222,27.341241,"2022:06:12 11:30:33","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_113528.jpg",37.9387619722222,27.341526,"2022:06:12 11:35:29","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_113830.jpg",37.938842,27.341694,"2022:06:12 11:38:30","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_113857.jpg",37.9388459722222,27.341736,"2022:06:12 11:38:58","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_114137.jpg",37.938856,27.3413949722222,"2022:06:12 11:41:39","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_114303.jpg",37.939098,27.341131,"2022:06:12 11:43:04","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_114339.jpg",37.9392059722222,27.3409869722222,"2022:06:12 11:43:41","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_122427.jpg",37.9414,27.342707,"2022:06:12 12:24:29","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_125049.jpg",37.938465,27.34185,"2022:06:12 12:50:51","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_130056.jpg",37.9369739722222,27.3435689722222,"2022:06:12 13:00:56","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_130058.jpg",37.936973,27.343567,"2022:06:12 13:00:59","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_134751.jpg",37.9525629722222,27.3678869722222,"2022:06:12 13:47:55","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_140057.jpg",37.953498,27.367405,"2022:06:12 14:00:59","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_140233.jpg",37.953797,27.3674409722222,"2022:06:12 14:02:35","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_142305.jpg",37.955001,27.3674579722222,"2022:06:12 14:23:06","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_144627.jpg",37.9515099722222,27.3674129722222,"2022:06:12 14:46:28","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_144706.jpg",37.951715,27.367094,"2022:06:12 14:47:08","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_145003.jpg",37.9522419722222,27.366053,"2022:06:12 14:50:04","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_145121.jpg",37.952319,27.3658619722222,"2022:06:12 14:51:23","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_145135.jpg",37.952418,27.366018,"2022:06:12 14:51:36","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_145512.jpg",37.9524419722222,27.365814,"2022:06:12 14:55:14","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_145534.jpg",37.952502,27.3657509722222,"2022:06:12 14:55:35","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_145618.jpg",37.952576,27.3659889722222,"2022:06:12 14:56:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_145641.jpg",37.952548,27.3659889722222,"2022:06:12 14:56:42","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_150026.jpg",37.951962,27.365852,"2022:06:12 15:00:28","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_155339.jpg",37.9430049722222,27.4317489722222,"2022:06:12 15:53:42","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_163144.jpg",37.941327,27.43231,"2022:06:12 16:31:47","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_163900.jpg",37.9413709722222,27.4328439722222,"2022:06:12 16:39:02","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_163929.jpg",37.9414409722222,27.432873,"2022:06:12 16:39:31","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_165645.jpg",37.943967,27.4326259722222,"2022:06:12 16:56:47","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_165657.jpg",37.9439899722222,27.432572,"2022:06:12 16:56:59","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_174948.jpg",41.0138529722222,28.976897,"2022:06:07 23:18:06","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_175222.jpg",41.0138519722222,28.976911,"2022:06:07 23:18:18","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_175324.jpg",41.013888,28.9769219722222,"2022:06:07 23:20:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_175409.jpg",41.0133769722222,28.977515,"2022:06:07 23:23:15","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220612_175538.jpg",41.010502,28.978866,"2022:06:08 10:08:19","Turkey"
